name,address,rate,votes,cost_for_two,latitude,longitude,score
Aahar Vihar,"3rd Cross Road, Sai Baba Temple Road, Green Garden Layout, Silver Springs Layout, Munnekollal, Marathahalli, Bangalore",4.0,70.5,250.0,12.949405,77.717116,32.81140873015872
Aahara Vihar,"337, Karuna Complex, Sampige Road, Malleshwaram, Bangalore",3.5,13.0,300.0,13.0136174500002,77.6393654000043,16.019791666666666
Aaharam,"#22, 6th Cross, Jakkasandra Extention, Koramangala 1st Block, Bangalore",4.0,65.0,350.0,12.9279624,77.6292501,64.62054350773677
Aalishan Restaurant & Caterer,"158, Near Sai Baba Temple Road, 1st Main, Koramangala 7th Block, Bangalore",3.5,888.4545454545455,650.0,12.9365775,77.61448300000002,198.60898285742024
Aami Bangali,"483, 1st Floor, KHB Colony, Koramangala 5th Block, Bangalore",3.4909090909090916,71.63636363636364,700.0,12.933867100000002,77.61898459999999,29.5500567073352
Aami Kolkata,"1st Main, Meenakshi Layout, Bannerghatta Road, Bangalore",3.3,5.0,600.0,12.9298583,77.5967698,3.373005952380951
Aao G Khao G,"75/1, Little Elly School Road, Near ND Sepal Road, Somasandrapalya, Sector 2, HSR, Bangalore",3.5,11.0,200.0,12.8988812,77.6535913,8.210714285714282
Aapni Rasoi,"73/5, 2nd Cross, Bellandur, Bangalore",3.2,127.0,400.0,12.9528405938011,77.6532162279841,69.28255609556335
Aaranya Restaurant,"462, Opposite Fernhill Garden Apartments, Teachers Colony, Ring Road, HSR Layout, HSR, Bangalore",3.399999999999999,212.0,800.0,12.91807788182072,77.63201773634178,146.8618789065027
Aarti Paratha & Rolls Corner,"15/A, Jaladarshini Layout, MSR Nagar, Opposite BBMP Office, New BEL Road, Bangalore",3.6,15.0,200.0,13.0388315596541,77.5644558454109,2.2679999999999945
Aarya Pork Hotel,"13, Ground Floor, 4th Main, S.G.Palaya, Tavarekere Main Road, BTM, Bangalore",3.383333333333333,11.833333333333334,300.0,12.920001999999998,77.615383,13.01625
Aashirvaad Restaurant,"117/4, 5th Cross, Shantiniketan Layout, SGR Dental College Road , Munnekollal, Marathahalli, Bangalore",3.1,251.66666666666666,300.0,12.9586525864993,77.702180358555,390.0833333333333
Aashish Foods,"535/5, B Block, Aces Layout, Kundalahalli, Brookefield, Bangalore",2.7000000000000006,35.0,150.0,12.965700149536133,77.71880340576172,-10.237499999999995
Aashish Foods,"6,Opposite Prestige Tech Park, Kadubeesanhalli Bus Stop, Marathahalli, Bangalore",3.7999999999999994,34.666666666666664,150.0,12.959869,77.7013341,9.230294784580492
Aasife & Brothers Biriyani Centre,"L 147, Lakshmi Chambers, 5th Main Road, 6th Sector, HSR, Bangalore",3.8777777777777778,125.33333333333333,600.0,12.914860199999996,77.6321623,122.9600534941249
Aastha Bengali Mess,"459/64, 5th B Cross, Triveni Road, Yeshwantpur, Bangalore",3.9,131.0,250.0,13.0215315530531,77.5608757095527,143.70638473611004
Aata's Kitchen,"42, First Floor, 1st Main Road, Koramangala 1st Block, Bangalore",1.3199999999999998,3.2,250.0,12.931974300000004,77.63289629999998,3.8862999999999985
Aathithya,"Ashraya Hotel, 149, Infantry Road, Bangalore",3.1000000000000005,16.0,1100.0,12.980980235362896,77.6021071931881,12.223930735930734
Aathurar,"476, Ground Floor, Next to BSNL Office, 10th Main, Jeevan Bhima Nagar, Bangalore",3.25,579.0,600.0,12.972264218359374,77.65375094570312,397.8009876543209
Abbabi Chicken,"75/2B, Near Trinity Meadows, Bellandur, Bangalore",3.7599999999999993,133.4,200.0,12.922809699999998,77.6753527,47.648199999999996
Abhiruchi,"1131, 17th Cross, 7th Sector, Near Vasan Eye Clinic, HSR, Bangalore",2.9,36.0,400.0,12.9122061,77.6343205,20.735
Abhiruchi,"65, Near Sathya Hospital, Kammanahalli Main Road, Kammanahalli, Bangalore",3.8,164.75,650.0,13.0144646500002,77.6357225999988,115.3492881501551
Abhiruchi Andhra Mess,"Ferns City, Doddanekkundi, Whitefield, Bangalore",3.2,50.8,300.0,12.9788480500292,77.6961273000171,37.70661904761905
Abhiruchi Hotel,"1, Floor 2, Venkataswamy Building, Near Prashanth Hospital, Bommanahalli, Bangalore",3.233333333333334,12.166666666666666,633.3333333333334,12.897507667541504,77.61346435546875,6.321111111111112
Abhiruchi Hotel,"115, 31st Main, 2nd Stage, Behind Bus Stand, BTM , Bangalore",3.5,737.8,600.0,12.91946792602539,77.61549377441406,461.1245672541384
Abhiruchi Hotel,"81/3, Opposite Royal Meenakshi Mall, Hulimavu, Bannerghatta Road, Bangalore",3.2999999999999994,455.3333333333333,550.0,12.976746559143066,77.57527923583984,210.0857407407407
Abhiruchi Moonlight,"1, 2nd Floor, Venkataswamy Building, Near Prashanth Hospital, Bommanahalli, Bangalore",3.3,4.0,300.0,12.897507667541504,77.61346435546875,0.0
Abhiruchi Restaurant,"6/2, Near Wipro Headquaters, Kaikondrahalli, Sarjapur Road, Bangalore",3.4,6.0,460.0,12.9099870291,77.6862731416269,0.0
Abhiruchi Restaurant,"94, Narayanaswamy Building, Panathur Railway Station Road, Behind Chroma, Bellandur, Bangalore",3.5,7.0,400.0,12.929118156433104,77.67872619628906,10.125738636363636
Abhiruchi Restaurant,"Opposite To MVJ College, 2ND Cross Channasandra Main Road, Kadugodi, Whitefield, Bangalore",3.7,173.0,550.0,12.982437133789062,77.76860809326172,104.07352786855195
Absolute Chinese,"534, 1st Floor, 2nd Stage, Rajajinagar, Bangalore",3.8,209.0,450.0,12.996157,77.541783,56.25583333333331
Absolute Shawarma,"750/1, Near Salem Kitchen, ITPL Main Road, Kundalahalli, Brookefield, Bangalore",0.0,0.0,150.0,12.9662074753481,77.7182230973282,0.0
Absolute Shawarma,"Behind Prestige Tech Park, Kadubisanahalli, Marathahalli, Bangalore",3.7999999999999994,120.0,150.0,12.9545259475708,77.70270538330078,25.45396825396824
Absolute Waffles,"7, Inside MSR Campus, New BEL Road, Bangalore",3.9,49.0,200.0,13.035801900000001,77.5657654,48.67741666666666
Aburrahaman,"5th A Cross Road, HAL 3rd Stage, Thippasandra, Bangalore",0.0,0.0,400.0,12.974498,77.653318,0.0
Abzain Paradise,"38, Bhoopasandra Main Road, RMV 2nd Stage, Near UAS Layout, Sanjay Nagar, Bangalore",2.9,42.0,300.0,13.0373144,77.572403,-8.137817784401388
Achayyan's,"2209, 80 Feet Road, Near BSNL Office, 2nd stage, Indiranagar, Bangalore",3.8,407.5,350.0,12.970109939575195,77.64472198486328,248.5221990740741
Ackley Kitchen,"29/2, 3rd Main Road, 2nd 'B' Cross, Nagappa Reddy Layout, Kaggadasapura, Bangalore",3.6,33.0,500.0,13.010915,77.680214,28.945854138398914
Adarsh Bakery,"Babu Reddy Building, Electronic City, Bangalore",3.1,10.0,300.0,12.847806930541992,77.66319274902344,-2.228124999999997
Adda,"16.8th Cross, H Siddaiha Road, Sudamnagar, Shanti Nagar, Bangalore",3.3000000000000003,5.0,300.0,12.955261000000004,77.587182,0.0
Addhuri Udupi Bhojana,"1st Floor, Annakuteera, 3rd Stage, Banashankari, Bangalore",3.7,88.0,300.0,12.922256469726562,77.55767059326172,73.59040000087268
Adi's Cake N Cafe,"441/ A, Bilekahalli, Vijaya Bank Layout, Bannerghatta Road, Bangalore",3.3,4.0,400.0,12.8137438000002,77.5811489500006,1.9361904761904751
Adithya,"158/2, Diagonal Road, 4th Block, Jayanagar, Bangalore",3.7,28.5,300.0,12.910869598388672,77.57341766357422,29.526000000000007
Adithya,"37, Diagonally Opposite Ranga Shankara, 2nd Phase, JP Nagar, Bangalore",4.0,333.4,300.0,12.906097412109379,77.58045196533203,203.34753968253966
Adithya,"76, 30th Cross, Tilak Nagar Main Road, Jayanagar, Bangalore",3.1999999999999997,9.0,400.0,12.9319687461792,77.5953074869629,4.289714285714283
Adithya,"Brigade Millenium, RBI Layout, Puttenahalli Main Road, 7th Phase, JP Nagar, Bangalore",3.95,179.0,450.0,12.893243,77.58204,150.71950013528135
Adithya Family Restaurant,"1, Near AVS School, Cashier Layout, Chocolate Factory Road, Tavarekere, 1st Stage",3.7,27.0,250.0,12.922950700036896,77.61377315001688,24.257873864282548
Adithya Tiffin Centre,"7/1, B Street, Shanti Nagar, Bangalore",0.0,0.0,200.0,12.958418,77.600456,0.0
Aditya Delights,"33-C, Ramaiah Extension, Nanjappa Layout, Vidhyaranyapura Post, New BEL Road, Bangalore",3.7,59.0,300.0,13.0410666273818,77.5628076778886,27.61784771408245
Aditya Sweets,"Sri Vinayaka Complex, Siddapura, Varthur Main Road, Whitefield, Bangalore",3.7,22.8,200.0,12.956945750094002,77.7361658999613,23.2804
Aditya Uphar,"Near 24th Cross, 6th Phase, JP Nagar, Bangalore",3.5,30.0,200.0,12.913869,77.5860949,17.65000506400907
Adukkala Restaurant,"52, 2nd Cross, Horamavu Main Road, Banaswadi, Bangalore",3.1250000000000004,124.25,600.0,13.0249573,77.6495664,39.37452380952378
Adupadi,"Prestige Shantiniketan, Whitefield, Bangalore",2.9,25.0,450.0,12.96984577178955,77.75103759765625,9.480991175931644
Advika Briyani Center,"41/A, Raviranga Nilayam, 2nd Main, 3rd Cross, Vasantha Vellapa Nagar, 7th Phase, JP Nagar, Bengaluru",3.3,9.0,300.0,12.906097412109377,77.58045196533203,-7.294285714285714
Adya Hotel,"Beside Balaji Medical, Manipal County Road, Singasandra, Electronic City, Bangalore",3.3,4.0,400.0,12.8672852,77.6504666,4.957333333333332
Adyar Anand Bhavan Sweets,"1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",0.0,0.0,200.0,12.853686,77.666788,0.0
Adyar Ananda Bhavan - Sweets,"1, 100 Feet Ring Road, 1st Phase, 2nd Stage BTM, Bangalore",3.4,6.5,200.0,12.9305284,77.54322460000002,4.696249999999999
Adyar Ananda Bhavan Sweets,"1260, SY 35/4, SJR Towers, 24th Main Puttanhalli, 7th Phase, JP Nagar, Bangalore",3.6,4.0,200.0,12.906097412109377,77.58045196533203,-5.422666666666665
Afghani Tandoori Hub,"15/A, 4th Main, Behind Ayyappa Swamy Temple, Madiwala, BTM, Bangalore",3.6818181818181825,14.0,400.0,12.9056272,77.60428509999998,-0.9818181818181796
Afoozoo - Ginger Hotel,"Ginger Hotel, 128, EPIP Phase 2, Opposide KTPO and SAP Lab, Whitefield, Bangalore",3.5,40.0,800.0,12.96984577178955,77.75103759765625,2.3261405188219846
Afrina's Kitchen,"1, Chinnappa Layout, 2nd Cross, 5th Main, Kammanahalli, Bangalore",3.4,9.0,250.0,13.009066666666667,77.63783333333333,0.0
Agarwal Food Service,"54, 5th Cross, Thayappa Garden, Devarachikkanahalli Main Road, Bilekahalli, Bannerghatta Road, Bangalore",3.8,266.75,400.0,12.9028102,77.6064744,216.08408727431407
Agarwal Food Service,"Teacher's Colony, Jakkasandra, Block 1, Koramangala, HSR Layout Sector 5, HSR, Bangalore",3.5,16.0,400.0,12.91916087567245,77.63073224206805,7.2214814814814785
Agent Jack's Bar,"1136, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore",4.040000000000001,594.0,1300.0,12.977508,77.641062,579.9101681008462
Agent Jack's Bar,"315, 4th Floor, 7th Main, HRBR Layout 2nd block, Kalyan Nagar, Bangalore",4.0,381.5,1300.0,13.023608892074584,77.63157668688964,450.70499750801076
Agraharaa,"BMTC Depo Building, 80 Feet Raod, Koramangala 6th Block, Bangalore",0.0,0.0,150.0,12.941076283228,77.6243236020433,0.0
Agraharam Meal,"1, 338/C, Second Floor, 2nd Cross Kagadasapura Main Road, Vignana Nagar, Kaggadasapura, Bangalore",3.7,61.0,300.0,12.975751,77.679285,21.12320512820513
Aha Juice Bar,"28, 7th Main, 6th Cross, NS Palya, BTM Layout Bangalore, BTM, Bangalore",3.6,13.0,200.0,12.9089082,77.6061398,16.499251082251078
Ahaan Restaurant,"2, 2nd cross, LR Bande Bus stop, Near Siddhartha College, RT Nagar, Bangalore",2.7999999999999994,76.66666666666667,300.0,13.0277099,77.6123046,18.95293701590431
AhimsaAmrit Green Cafe,"479, 1st Floor, 2nd Main, 2nd stage, Behind BDA Complex, Indiranagar, Bangalore",3.55,14.0,800.0,12.981247,77.636217,16.51321304421769
Ahmad's Chicken Hut,"159, Subbannapalya Extension, 7th Main, 80 Feet Road, Banaswadi, Bangalore",3.2,9.0,200.0,13.023646205122,77.6433460280815,5.7319999999999975
Ahmed's Little Hut,"168, 16th Croos, 7th Mainroad NS Palya, BTM, Bangalore",0.0,0.0,250.0,12.909829558619,77.6025504877437,0.0
Ahmeds Takeaway Restaurant,"15, Third Cross, Church Road, Marappa Garden, Benson Town Post",0.0,0.0,250.0,13.007685,77.598501,0.0
Aioli,"7, 5th Main, 2nd Block, Kalyan Nagar, Bangalore",4.2,784.5,1400.0,13.0238,77.639593,812.6374108937457
Airlines Hotel,"4, Madras Bank Road, Off Lavelle Road, Lavelle Road, Bangalore",4.0,869.4,400.0,12.972023400000001,77.59845399999999,1051.1153600528735
Aisha Tharavad,"Vivek Nagar Main Road, Ejipura Bus Stand, Ejipura, Bangalore",0.0,0.0,400.0,12.9563549447592,77.6210341291235,0.0
Aishwarya,"Opposite Schneider, Hoskate Main Road, Whitefield, Bangalore",3.3,6.0,450.0,12.96984577178955,77.75103759765625,3.258749999999999
Aishwarya Parkland,"30, Syndicate Bank Colony, Next to BPL Arkere, Bannerghatta Road, Bangalore",2.9,59.0,500.0,12.8822173,77.5690473,34.023769482488774
Aishwarya Sweets,"266/6, 10th Cross, 1st N Block, Rajajinagar, Bangalore",3.6,24.0,250.0,12.979358,77.558563,26.46043956043956
Aishwarya Uphar,"Lido Mall, Swamy Vivekananda Road, Opposite BSNL Office, Ulsoor, Bangalore",0.0,0.0,150.0,12.9727589912778,77.62053586827018,0.0
Ajwa Thalassery Biryani,"1st Floor, GRS Towers, Sarjapur Road, Bangalore",3.9,43.0,500.0,12.9239377,77.6515091,21.64057864583332
Akkad Bakkad,"K 137, Second Floor, Neeladri Road Karuna Nagar, Phase 1, Electronic City, Bangalore",3.9,72.0,600.0,12.853686,77.666788,-7.25065264176816
Akshara,"95/3, Doddanekkundi, Marathahalli, Bangalore",4.0,136.0,1000.0,12.9650776,77.7019494,110.31690043290035
Akshara,"Near Anand Honda, Electronic City, Bangalore",3.8,42.0,700.0,12.847806930541992,77.66319274902344,16.567999999999998
Akshatha Nati Style,"905/A, 1st Floor, 5th Main, Service Road, Vijay Nagar, Bangalore",3.7,20.0,500.0,12.9761520801346,77.5422604915059,1.1029423701298684
Akshaya Bar And Restaurant,"35/36, Venkatapura Main Road, Koramangala 1st Block, Bangalore",0.0,0.0,600.0,12.924869400000004,77.63403500000028,0.0
Akshaya Deluxe,"21, BEL Road, Indian Bank, Chickkamaranahalli, New BEL Road, Bangalore",4.0,336.5,500.0,13.0353758661447,77.5685629839004,-47.10999999999986
Akshaya Donne Biriyani,"1, Nayak Layout Gate, B.K. Circle, 8th Phase, JP Nagar, Bangalore",3.05,38.5,300.0,12.8997446,77.5906969,3.5872222222222154
Akshaya Family Restaurant,"87/2, Opposite BBMP Ward, Janani Nagar, Banaswadi, Bangalore",3.2,4.0,150.0,13.013787269592283,77.65107727050781,3.7080888888888888
Akshaya Grand,"Shop 72, 16th Main, Outer Ring Road, 2nd Stage, BTM, Bangalore",3.3999999999999995,29.0,750.0,12.95419017,77.52882283,6.3404611685609
Akshaya Sambrama Veg Restaurant,"16, Millers Road, Vasanth Nagar, Bangalore",3.1999999999999997,13.2,200.0,12.991215950025701,77.59381089992162,15.775885714285716
Akss - India Reimagined,"35, 3rd Floor, JM Plaza, Second Main, Sankey Road, Sadashiv Nagar, Bangalore",4.2,258.0,1800.0,13.003289,77.577736,237.2146195118356
Al Amal Cafe,"44, Nehru Road, Near Riti Jewellery, Kammanahalli, Bangalore",4.0,74.33333333333333,300.0,13.0140649000014,77.6417514000003,39.66328236800221
Al Amanah Cafe,"20, 5th Avenue, 5th Main Road, Kammanahalli, Bangalore",4.4,1436.2,300.0,13.021446440167798,77.59740535008996,863.191807174778
Al Ameen Rolls Corner,"1, 5th Main, 5th Cross, KEB Road, Kammanahalli, Bangalore",3.7,16.0,200.0,13.0104,77.6351,12.728
Al Barack Cafetaria,"25 3rd Main, 4th Cross, Opposite Banaswadi Police Station, Kammanahalli, Bangalore",3.6,20.0,300.0,13.0119501,77.6740345,12.128571428571426
Al Daaz,"64&65, 27th Main Road, Sector 1, HSR Layout",4.2,580.75,550.0,12.9208574,77.6514836,256.20803957657836
Al Diwan Biryanis And More,"11/2, Ground Floor, Khazi Street, Basavanagudi, Bangalore",3.266666666666667,12.0,300.0,12.939405114300902,77.5797954014022,5.652422222222221
Al Ghani Resetaurant,"129, Nehru Road, Kammanahalli, Bangalore",3.3,4.0,400.0,13.0141065924364,77.6412202941324,0.0
Al Habibi Restaurant,"Narayan Gowda Layout, 1st Stage, BTM, Bangalore",3.5,17.0,300.0,12.913971800000004,77.61512560000001,17.131547619047616
Al Hayath,"1, Marigowda Road, CL Layout, Hosur Main Road, BTM, Bangalore",3.5,16.5,200.0,12.937017950000003,77.60208835000002,7.985378787878786
Al Hayath Ambur Biryani,"8, 100 Feet Road, Near Croma, Opp. 16 Square Luxuary Apt, Ejipura, Bangalore",3.3,9.0,200.0,12.9385462689041,77.629886491078,5.7729375
Al Karim,"405, 5th Main, HRBR 2nd Block, Kalyan Nagar, Bangalore",3.7000000000000006,90.0,600.0,13.0226414,77.6406763,101.12051267135105
Al Khaleej Snacks Corner,"Opposite Sanjay Gandhi Hospital, 4th Block, Tilak Nagar, Near Jayanagar, Bangalore",0.0,0.0,200.0,12.961576461791992,77.5967788696289,0.0
Al Khansah,"482/57, Hema Reddy Complex, Bellandur Main Road, Diagonally Opp to Village Super Market, Bangalore",3.9,371.6,570.0,12.933883551828611,77.65492488716797,23.281550581065723
Al Khwaja,"56, Srinivas Reddy Building, Devarabisanahalli",3.0,13.0,400.0,28.406879425048828,93.31925964355467,9.80184523809524
Al Madhina Roll House,"Opposite Royale Concorde, School, Chelekere Main Road, Kalyan Nagar, Bangalore",3.4,6.0,337.5,13.0277738500088,77.6403888500034,0.0
Al Madina Family Restaurant,"127, NR Road, City Market, Bangalore",0.0,0.0,500.0,12.9685692,77.5789266,0.0
Al Madina Roll House,"3, Shankar Reddy Complex, Chelakere, Kalyan Nagar, Bangalore",3.6,16.0,150.0,13.02152156829834,77.6404037475586,6.010239999999998
Al Manar,"44, BTS Main Road, Opposite TVS Showroom, Wilson Garden, Bangalore",0.0,0.0,400.0,12.941889,77.607078,0.0
Al Noor,"76, Arrmstrong Road, Bharathi Nagar, Shivajinagar Area, Shivajinagar, Bangalore",3.766666666666667,21.833333333333332,350.0,12.984019650000802,77.6102584999893,20.811837797619045
Al Sadique,"65, Magadi Main Road, Agrahara Dasarahalli, Magadi Road, Bangalore",3.9,185.0,450.0,12.977966,77.544632,95.96689429076216
Al Sadique Restaurant,"St. Johns Church Road, Opposite Coles Park, Frazer Town, Bangalore",3.4749999999999996,31.25,350.0,12.9932939565236,77.6059084530266,-11.199570304001544
Al Swaad Take Away,"18, Masjid Street, Opp Akbari Masjid Neelasandra, Richmond, Richmond Road, Bangalore",3.1000000000000005,12.8,350.0,12.971431307103895,77.61913731870426,-1.600809856809855
Al Taj Fast Food,"140, 2nd Main Road, Telecom Layout, Cholourpalya, Vijay Nagar, Bangalore",3.2,4.0,600.0,13.0803699,77.5549528,0.0
Al Zaiqa Hotel,"Kadubeesanahalli Bridge, Kodbisanhalli, Marathahalli, Bangalore",3.4250000000000003,14.0,200.0,12.93828,77.69556,4.009390624999998
Al-Badia Restaurant,"959, 5th Main, 2nd Block, Kammanahalli, Bangalore",4.2,92.5,700.0,12.992614,77.539748,80.80716666666667
Al-Baik Kabab Corner,"5&6, LCR School Road, Yeshwantpur, Bangalore",3.2,25.0,350.0,13.0272406000036,77.558373450003,-6.2
Al-Baik Tandoori Restaurant,"3, Income Tax Layout, Opposite HP Petrol Bunk, KG Halli Post, Nagawara Main Road, Nagawara, Bangalore",3.6166666666666667,113.66666666666667,450.0,13.024263381958008,77.61666107177734,57.5707342571047
Al-Bek,"1, 100 Feet Ring Road, 1st Phase, 2nd Stage, BTM, Bangalore",3.9,179.0,450.0,12.9305284,77.5432246,123.01662795138883
Al-Bek,"1260, SY 35/4, SJR Towers, 24th Main Puttanhalli, 7th Phase, JP Nagar, Bangalore",3.6,208.5,300.0,12.906097412109377,77.58045196533203,-118.65578781218781
Al-Bek,"348, 6th Block, Rajajinagar, Bangalore",4.1,371.0,700.0,12.9790205,77.554819,269.8262388888887
Al-Bek,"527, 1st Cross, Sampige Road, Malleshwaram, Bangalore",4.1,935.0,700.0,12.991083,77.567993,270.82341203703686
Al-Bek,"710, Thubarahalli, Varthur Main Road, Whitefield, Bangalore",3.6500000000000004,123.5,300.0,12.9563246521007,77.709006722492,-21.668973214285707
Al-Bek,"C Block, MKK Road, Srirampuram Metro Station, Rajajinagar, Bangalore",4.1,568.0,700.0,12.9789719500003,77.5750700000026,227.6817857142856
Al-Bek,"Kitchens@, 14th Main, 5th Sector, HSR, Bangalore",3.6,136.66666666666666,300.0,12.917040295491399,77.6382064588561,-57.522023809523795
Al-Bek,"Kitchens@, 1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",0.0,0.0,300.0,12.8419133,77.6523859,0.0
Al-Bek,"Kitchens@, Trifecta Adatto, 21, ITPB Main Road, Garudachar Palya, Mahadevapura, Whitefield, Bangalore",3.9,52.0,450.0,12.993182182312012,77.7021255493164,52.95333333333333
Al-Bek,"Opposite Jayadeva Hospital, 9th Block, Off Bannerghatta Road, Jayanagar, Bangalore",3.9333333333333336,686.0,650.0,12.961576461791992,77.5967788696289,242.6616360939323
